co,0.02479
https,0.0232
tesla,0.01815
said,0.01175
year,0.00871
market,0.0067
car,0.00536
stock,0.00503
electric,0.005
company,0.0045
shares,0.00442
week,0.00441
stocks,0.00439
investors,0.00432
last,0.00431
model,0.00425
battery,0.00418
musk,0.00402
cars,0.00398
years,0.00398
time,0.00366
high,0.00354
vehicles,0.00347
price,0.00343
investment,0.00326
inc,0.0031
like,0.00309
production,0.00295
driving,0.00293
china,0.0029
companies,0.00279
index,0.00278
first,0.00273
day,0.0027
vehicle,0.00261
record,0.00259
sales,0.00255
people,0.00251
month,0.0025
markets,0.00239
trading,0.00236
full,0.00223
chief,0.00222
think,0.00221
make,0.0021
file,0.00209
quarter,0.00208
data,0.00208
photo,0.00208
buy,0.00206
growth,0.00204
see,0.00202
world,0.00202
long,0.00202
self,0.00201
news,0.00199
rose,0.00198
value,0.00197
amp,0.00195
going,0.00194
spy,0.00193
energy,0.0019
technology,0.00188
revenue,0.00186
beta,0.00185
still,0.00184
dollar,0.00184
get,0.00183
earnings,0.00178
trade,0.00178
according,0.00178
test,0.0017
demand,0.00169
much,0.00168
today,0.00166
money,0.00162
even,0.00162
fund,0.00162
take,0.0016
short,0.00154
well,0.00151
sell,0.00151
major,0.00149
industry,0.00146
gains,0.00145
top,0.00145
analysts,0.00145
ev,0.00144
added,0.00142
profit,0.0014
asset,0.0014
says,0.0014
report,0.00139
batteries,0.00138
pandemic,0.00137
currency,0.00136
back,0.00135
end,0.00135
days,0.00135
yields,0.00133
made,0.00133
executive,0.00132
street,0.00131
maker,0.0013
exchange,0.0013
prices,0.00129
chinese,0.00129
points,0.00129
capital,0.00128
use,0.00126
york,0.00125
shanghai,0.00124
fell,0.00122
funds,0.00122
go,0.00122
absolute,0.00121
group,0.00121
business,0.00121
hit,0.00118
risk,0.00118
weekend,0.00118
highs,0.00117
factory,0.00117
low,0.00115
best,0.00115
states,0.00115
firm,0.00114
due,0.00113
third,0.00113
giving,0.00113
including,0.00113
buying,0.00112
europe,0.00112
bank,0.00112
term,0.0011
mark,0.00108
dying,0.00108
savage,0.00108
assets,0.00108
months,0.00107
second,0.00107
results,0.00107
close,0.00107
economy,0.00107
auto,0.00106
plans,0.00106
power,0.00106
interest,0.00104
cash,0.00104
future,0.00103
nickel,0.00103
rise,0.00102
software,0.00102
president,0.00102
analyst,0.00102
volume,0.00102
good,0.00101
increase,0.00101
weeks,0.00099
told,0.00098
tech,0.00097
corp,0.00096
ceo,0.00096
drive,0.00096
video,0.00096
public,0.00096
point,0.00095
motor,0.00095
way,0.00095
share,0.00094
treasury,0.00094
start,0.00094
using,0.00092
dollars,0.00092
rising,0.00092
current,0.00091
ice,0.00091
move,0.00091
federal,0.00091
snap,0.00091
looking,0.00091
stimulus,0.00091
united,0.00091
look,0.0009
despite,0.0009
deal,0.0009
average,0.0009
better,0.00089
roads,0.00089
potential,0.00089
great,0.00089
carmaker,0.00088
tuesday,0.00088
closed,0.00087
government,0.00087
lot,0.00087
support,0.00086
payment,0.00086
rates,0.00086
oil,0.00085
weekly,0.00085
coming,0.00085
right,0.00085
apple,0.00085
gold,0.00085
inflation,0.00085
bought,0.00085
te,0.00084
live,0.00084
past,0.00083
line,0.00083
gained,0.00082
hold,0.00082
announced,0.00082
near,0.00081
futures,0.00081
times,0.00081
bond,0.00081
add,0.00081
worth,0.00081
monday,0.00081
making,0.0008
target,0.0008
say,0.0008
march,0.0008
vaccine,0.0008
european,0.00079
selling,0.00079
level,0.00079
roof,0.00078
firms,0.00078
reported,0.00078
state,0.00078
number,0.00078
continues,0.00077
automakers,0.00077
adding,0.00077
plant,0.00076
investing,0.00076
work,0.00076
need,0.00076
manager,0.00076
post,0.00075
expectations,0.00074
investor,0.00074
management,0.00074
officer,0.00074
charts,0.00074
recovery,0.00074
supply,0.00074
large,0.00074
motors,0.00074
levels,0.00074
in,0.00073
driver,0.00073
want,0.00073
wall,0.00073
hopes,0.00073
run,0.00072
media,0.00072
research,0.00072
range,0.00072
list,0.00072
plan,0.00072
led,0.00071
following,0.00071
jumped,0.00071
key,0.00071
old,0.00071
know,0.00071
part,0.00071
free,0.0007
cost,0.0007
showing,0.0007
holdings,0.0007
amazon,0.0007
investments,0.0007
allow,0.0007
building,0.0007
behind,0.00069
hedge,0.00069
tweet,0.00069
open,0.00069
twitter,0.00069
showed,0.00069
half,0.00069
election,0.00069
allowing,0.00068
wednesday,0.00068
friday,0.00068
side,0.00068
positive,0.00068
portfolio,0.00068
central,0.00067
jan,0.00067
mining,0.00067
safety,0.00067
sector,0.00067
watch,0.00067
outlook,0.00066
announces,0.00066
traders,0.00066
quarterly,0.00066
progress,0.00066
real,0.00065
berlin,0.00065
images,0.00064
latest,0.00064
getting,0.00064
system,0.00064
help,0.00064
house,0.00064
tax,0.00064
equity,0.00064
delivery,0.00063
daily,0.00063
amd,0.00063
little,0.00063
general,0.00063
believe,0.00063
capacity,0.00063
yield,0.00063
rate,0.00063
starting,0.00062
growing,0.00062
continue,0.00062
forecast,0.00061
action,0.00061
cut,0.00061
set,0.00061
join,0.00061
taking,0.00061
gm,0.00061
reach,0.00061
concerns,0.0006
win,0.0006
increased,0.00059
product,0.00059
holding,0.00059
got,0.00059
surged,0.00059
japan,0.00059
ark,0.00059
drivers,0.00059
total,0.00058
double,0.00058
merger,0.00058
copper,0.00058
story,0.00058
indexes,0.00058
rally,0.00058
related,0.00058
country,0.00058
area,0.00058
olds,0.00058
space,0.00058
currencies,0.00058
head,0.00058
traded,0.00057
comment,0.00057
owners,0.00057
osha,0.00057
systems,0.00056
boosted,0.00056
keep,0.00056
lead,0.00056
founder,0.00056
local,0.00056
banks,0.00056
securities,0.00055
lower,0.00055
workers,0.00055
volatility,0.00055
indices,0.00055
emissions,0.00055
la,0.00055
leading,0.00054
source,0.00054
net,0.00054
store,0.00054
ba,0.00054
ha,0.00054
lows,0.00053
call,0.00053
trump,0.00053
products,0.00053
south,0.00053
services,0.00053
beat,0.00053
city,0.00053
german,0.00053
saying,0.00053
recall,0.00053
possible,0.00052
morning,0.00052
seems,0.00052
put,0.00052
carbon,0.00052
green,0.00052
credit,0.00052
competition,0.00052
service,0.00052
note,0.00052
cap,0.00052
inclusion,0.00052
package,0.00052
innovation,0.00052
posted,0.00052
manufacturing,0.00052
reporting,0.00051
strategist,0.00051
flow,0.00051
national,0.00051
project,0.00051
capitalization,0.00051
purchase,0.0005
surge,0.0005
means,0.0005
account,0.0005
cases,0.0005
focus,0.0005
comes,0.0005
minutes,0.0005
drop,0.00049
july,0.00049
home,0.00049
composite,0.00049
unit,0.00049
costs,0.00049
sold,0.00049
helped,0.00049
managers,0.00049
health,0.00049
pace,0.00049
main,0.00049
reports,0.00049
spending,0.00048
case,0.00048
pins,0.00047
come,0.00047
order,0.00047
board,0.00047
grown,0.00047
trucks,0.00047
declined,0.00047
credits,0.00047
updates,0.00047
longer,0.00047
policy,0.00047
position,0.00047
bill,0.00047
makes,0.00047
bulls,0.00047
plug,0.00047
balance,0.00047
loss,0.00047
pay,0.00046
dss,0.00046
show,0.00046
looks,0.00046
change,0.00046
expected,0.00046
sources,0.00046
peak,0.00046
control,0.00046
sail,0.00046
speed,0.00046
exporting,0.00046
small,0.00046
amazing,0.00046
valuation,0.00045
annual,0.00045
issue,0.00045
play,0.00045
problem,0.00045
build,0.00045
reserve,0.00045
enough,0.00045
cup,0.00045
off,0.00045
projects,0.00045
options,0.00045
trend,0.00045
truck,0.00045
re,0.00045
clubhouse,0.00045
performance,0.00045
moving,0.00044
december,0.00044
include,0.00044
benchmark,0.00044
