vaccine,0.02739
co,0.02039
said,0.02025
https,0.015
week,0.01092
vaccines,0.00993
doses,0.00766
earnings,0.00698
people,0.00605
year,0.00583
first,0.0058
health,0.00561
ba,0.00542
amd,0.00529
data,0.00528
shop,0.00466
ge,0.0046
trial,0.0038
government,0.00359
last,0.00345
news,0.00344
mrna,0.00341
states,0.00338
day,0.00337
country,0.00335
pandemic,0.00323
photo,0.0032
file,0.00315
month,0.00314
world,0.00297
cases,0.00296
trials,0.00295
inc,0.00292
countries,0.00291
use,0.00282
vaccination,0.00271
european,0.00269
shot,0.00269
second,0.00265
minister,0.00249
united,0.00248
company,0.00241
told,0.00241
end,0.00238
high,0.00235
markets,0.00235
approval,0.00221
results,0.0022
shots,0.00217
stocks,0.00217
get,0.00217
emergency,0.00214
risk,0.00208
monday,0.00202
time,0.00202
disease,0.002
medical,0.00193
market,0.00191
weeks,0.00189
virus,0.00186
companies,0.00185
investors,0.00184
dollar,0.00182
study,0.00182
rose,0.00182
infections,0.0018
shares,0.00178
stage,0.00177
months,0.00177
japan,0.00176
days,0.00175
still,0.00174
start,0.00174
stock,0.00171
supply,0.00164
president,0.00162
well,0.00161
top,0.00161
population,0.00161
spy,0.00161
phase,0.00159
including,0.00159
drug,0.00158
tuesday,0.00155
oil,0.00155
received,0.00151
workers,0.0015
developed,0.00149
german,0.00146
reported,0.00144
group,0.00144
public,0.00144
state,0.00143
gains,0.00141
according,0.0014
yield,0.0014
record,0.0014
south,0.00139
like,0.00139
chief,0.00139
see,0.00135
bank,0.00135
says,0.00135
index,0.00134
agency,0.00133
need,0.00132
even,0.00131
buy,0.00131
deaths,0.0013
meeting,0.00129
deal,0.00129
bond,0.00129
officials,0.00129
recovery,0.00128
positive,0.00128
china,0.00126
hit,0.00126
showed,0.00122
prime,0.00122
production,0.00121
rising,0.0012
ministry,0.0012
much,0.00119
safety,0.00119
participants,0.00119
make,0.00118
back,0.00117
cat,0.00117
illustration,0.00117
prices,0.00116
amp,0.00116
fell,0.00116
march,0.00116
potential,0.00116
york,0.00114
third,0.00114
yields,0.00114
work,0.00114
due,0.00112
british,0.00111
report,0.00111
long,0.00111
approved,0.00111
variant,0.0011
head,0.0011
response,0.00109
least,0.00108
hopes,0.00108
added,0.00107
national,0.00105
coming,0.00105
demand,0.00104
economy,0.00104
increase,0.00103
restrictions,0.00102
vaccinated,0.00102
efficacy,0.00102
take,0.00101
dose,0.00101
manufacturing,0.00101
futures,0.00101
official,0.00101
administration,0.001
reporting,0.001
today,0.001
eu,0.00099
enough,0.00099
trump,0.00098
fda,0.00098
university,0.00097
review,0.00096
quarter,0.00095
trading,0.00095
plans,0.00094
development,0.00094
infection,0.00093
case,0.00093
expects,0.00093
large,0.00093
vaccinations,0.00093
fed,0.00093
near,0.00092
healthcare,0.00092
gained,0.00092
union,0.00092
distribution,0.00091
home,0.00091
authorization,0.00091
election,0.00091
oxford,0.00091
research,0.0009
number,0.0009
regulator,0.0009
benchmark,0.0009
firm,0.00089
trade,0.00088
ready,0.00088
possible,0.00088
testing,0.00088
good,0.00088
receive,0.00088
immune,0.00088
treasury,0.00088
run,0.00087
gild,0.00087
points,0.00087
executive,0.00086
line,0.00086
candidate,0.00086
term,0.00085
short,0.00085
interim,0.00085
care,0.00085
going,0.00085
front,0.00085
wednesday,0.00084
asia,0.00084
help,0.00084
open,0.00084
campaign,0.00084
getting,0.00084
part,0.00084
institute,0.00082
conference,0.00082
years,0.00082
daily,0.00082
full,0.00082
provide,0.00081
rate,0.00081
say,0.00081
total,0.0008
programme,0.0008
regulators,0.0008
talks,0.0008
announced,0.0008
outside,0.00079
half,0.00079
december,0.00079
expected,0.00079
close,0.00079
stimulus,0.00078
following,0.00078
partner,0.00078
small,0.00078
friday,0.00078
authorities,0.00078
house,0.00078
commission,0.00078
purchases,0.00077
crude,0.00077
protection,0.00077
variants,0.00076
analysts,0.00076
se,0.00076
begin,0.00076
safe,0.00076
fund,0.00076
food,0.00075
levels,0.00075
way,0.00075
go,0.00075
support,0.00075
statement,0.00075
expectations,0.00074
think,0.00074
working,0.00074
produce,0.00074
fast,0.00074
made,0.00074
move,0.00073
asian,0.00073
city,0.00073
central,0.00073
medicines,0.00073
scientists,0.00073
level,0.00073
put,0.00073
program,0.00073
main,0.00072
low,0.00072
real,0.00072
process,0.00072
concerns,0.00071
vials,0.00071
major,0.00071
change,0.0007
key,0.0007
became,0.0007
adding,0.0007
began,0.0007
mark,0.00069
dado,0.00069
biotech,0.00069
chinese,0.00069
lower,0.00068
comment,0.00067
organization,0.00067
boost,0.00067
international,0.00067
sputnik,0.00067
november,0.00066
initial,0.00066
technology,0.00066
local,0.00066
saying,0.00066
delivery,0.00065
images,0.00064
spread,0.00064
average,0.00064
staff,0.00064
little,0.00063
pharmaceutical,0.00063
found,0.00063
sentiment,0.00063
europe,0.00063
researchers,0.00063
access,0.00063
expect,0.00063
making,0.00063
evidence,0.00063
decision,0.00062
media,0.00062
sell,0.00061
deals,0.00061
candidates,0.00061
great,0.00061
strategy,0.00061
committee,0.00061
order,0.00061
supplies,0.00061
developing,0.00061
price,0.00061
rolling,0.00061
senior,0.0006
using,0.0006
roll,0.0006
inoculation,0.00058
helped,0.00058
patients,0.00058
wave,0.00058
life,0.00058
human,0.00058
agreement,0.00057
rates,0.00057
snap,0.00057
cold,0.00057
groups,0.00057
editing,0.00057
point,0.00057
single,0.00057
morning,0.00057
member,0.00057
know,0.00057
past,0.00056
african,0.00056
experts,0.00056
highs,0.00056
tomorrow,0.00056
mara,0.00056
tues,0.00056
sector,0.00056
drop,0.00055
come,0.00055
immunity,0.00055
speed,0.00055
give,0.00055
numbers,0.00055
effects,0.00055
best,0.00055
flow,0.00055
director,0.00055
australian,0.00055
impact,0.00055
studies,0.00055
contract,0.00054
closed,0.00054
nations,0.00054
behind,0.00054
june,0.00054
policy,0.00054
press,0.00054
continue,0.00054
final,0.00054
barrel,0.00054
control,0.00054
federal,0.00054
storage,0.00053
side,0.00053
enrolled,0.00053
led,0.00052
age,0.00052
debt,0.00052
better,0.00052
comes,0.00052
race,0.00052
analysis,0.00052
plan,0.00052
latest,0.00051
dropped,0.00051
test,0.00051
masks,0.00051
white,0.00051
signed,0.00051
taking,0.00051
children,0.0005
looking,0.0005
basis,0.0005
syringe,0.0005
travel,0.0005
release,0.0005
started,0.0005
governments,0.00049
share,0.00049
dividends,0.00049
got,0.00049
right,0.00049
watch,0.00049
logo,0.00048
residents,0.00048
leading,0.00048
thursday,0.00048
drive,0.00048
hospital,0.00048
hours,0.00048
antibodies,0.00048
death,0.00048
bonds,0.00048
temperatures,0.00048
drugs,0.00048
growth,0.00048
nation,0.00048
rise,0.00048
wearing,0.00048
degrees,0.00047
show,0.00047
graphic,0.00047
russian,0.00047
cost,0.00047
brazil,0.00047
approve,0.00047
thousands,0.00047
target,0.00047
deliveries,0.00047
sign,0.00047
street,0.00047
secretary,0.00046
tested,0.00046
makers,0.00046
clear,0.00046
green,0.00046
sales,0.00045
americans,0.00045
capacity,0.00045
briefing,0.00045
call,0.00045
school,0.00045
business,0.00045
energy,0.00045
view,0.00045
reach,0.00045
information,0.00044
asset,0.00044
illness,0.00044
capital,0.00044
recorded,0.00043
october,0.00043
face,0.00043
sunday,0.00043
volunteers,0.00043
confirmed,0.00043
community,0.00043
hitting,0.00043
despite,0.00043
longer,0.00043
spokesman,0.00043
currencies,0.00043
brent,0.00043
look,0.00042
priority,0.00042
products,0.00042
course,0.00042
american,0.00042
hold,0.00042
money,0.00042
general,0.00042
session,0.00042
special,0.00042
believe,0.00042
region,0.00042
straight,0.00042
administered,0.00042
free,0.00041
aged,0.00041
january,0.00041
live,0.00041
reports,0.00041
notable,0.0004
facility,0.0004
measures,0.0004
social,0.0004
old,0.0004
system,0.0004
currency,0.0004
millions,0.0004
pay,0.0004
needs,0.0004
looks,0.0004
developments,0.0004
panel,0.0004
let,0.0004
declined,0.0004
facilities,0.0004
maker,0.00039
mass,0.00039
current,0.00039
tests,0.00039
climbed,0.00039
september,0.00039
april,0.00039
negative,0.00039
receiving,0.00039
moves,0.00039
surge,0.00039
starting,0.00039
want,0.00039
lockdowns,0.00039
reserve,0.00038
promising,0.00038
gold,0.00037
bit,0.00037
volume,0.00037
batch,0.00037
jan,0.00037
center,0.00037
emerging,0.00037
pilot,0.00037
cdc,0.00037
hundreds,0.00037
middle,0.00037
details,0.00037
monthly,0.00037
indian,0.00037
normal,0.00037
